Year,Segment,Domain,Element,Basis,Mass_g_per_vehicle
2031,AB,Motors,Ga,scaled,0.6560931640670228
2031,AB,Motors,Mn,scaled,22.619583767851022
2031,AB,Motors,Mn_ppm,scaled,0.00036061590092069883
2031,AB,Motors,Nb,scaled,3.279484592875423
2031,AB,Motors,Nd,scaled,400.07026621159247
2031,AB,Motors,Ni_ppm,scaled,0.007214622603838146
2031,AB,Motors,O_ppm,scaled,0.1494588086728154
2031,AB,Motors,P,scaled,2.4664516555023974
2031,AB,Motors,P_ppm,scaled,0.0021611627823880223
2031,AB,Motors,Pb_ppm,scaled,0.02159386126915501
2031,AB,Motors,Pr,scaled,6.555731103888829
2031,AB,Motors,S,scaled,1.5441868986467409
2031,AB,Motors,S_ppm,scaled,0.010818543285849098
2031,AB,Motors,Sb_ppm,scaled,0.0028821631055949083
2031,AB,Motors,Se_ppm,scaled,0.0021598149491655165
2031,AB,Motors,Si,scaled,104.48270822206487
2031,AB,Motors,Sn_ppm,scaled,0.0014413484522955789
2031,AB,Motors,Tb,scaled,0.5939600607096291
2031,AB,Motors,Te_ppm,scaled,0.00144234055468686
2031,AB,Motors,TotalMass,scaled,12541.087970361916
2031,AB,Motors,Zn_ppm,scaled,0.000720394181205037
2031,AB,PCB,Ag,modelled,3.735210670440041
2031,AB,PCB,Al,modelled,74.59592921212173
2031,AB,PCB,Au,modelled,0.7984086175528365
2031,AB,PCB,Cu,modelled,285.1082287156401
2031,AB,PCB,Fe,modelled,43.371832022742275
2031,AB,PCB,Ni,modelled,11.888302016631776
2031,AB,PCB,Pb,modelled,9.764225446663549
2031,AB,PCB,Pd,modelled,0.4165435880991848
2031,AB,PCB,Sn,modelled,50.28290400240825
2031,AB,PCB,Zn,modelled,3.257786503671689
2031,AB,Sensors,Ag,static-2025,0.6077818336270258
2031,AB,Sensors,Al,static-2025,10.173703779353087
2031,AB,Sensors,As,static-2025,0.02067735973759192
2031,AB,Sensors,Au,static-2025,0.024082010675859362
2031,AB,Sensors,B,static-2025,0.05084856572201221
2031,AB,Sensors,Ba,static-2025,0.4380401690028811
2031,AB,Sensors,Co,static-2025,0.9715128524708169
2031,AB,Sensors,Cr,static-2025,1.0707382127122949
2031,AB,Sensors,Cu,static-2025,69.394766208022
2031,AB,Sensors,Dy,static-2025,0.026571542728908305
2031,AB,Sensors,Fe,static-2025,91.17709780509851
2031,AB,Sensors,Ga,static-2025,0.020682616109586768
2031,AB,Sensors,Ge,static-2025,0.001501528016123206
2031,AB,Sensors,In,static-2025,0.051132857527050886
2031,AB,Sensors,Li,static-2025,0.0014008442446865545
2031,AB,Sensors,Mn,static-2025,5.275394133407557
2031,AB,Sensors,Nd,static-2025,0.6188924952737236
2031,AB,Sensors,Ni,static-2025,6.4484590776233865
2031,AB,Sensors,Pb,static-2025,1.6969392008835948
2031,AB,Sensors,Pt,static-2025,0.0017482981656576717
2031,AB,Sensors,Si,static-2025,4.699240316672317
2031,AB,Sensors,Sn,static-2025,0.8108822130844012
2031,AB,Sensors,Ta,static-2025,0.04184983640411805
2031,AB,Sensors,Ti,static-2025,0.18020926898566872
2031,AB,Sensors,W,static-2025,0.006421485657835426
2031,AB,Sensors,Zn,static-2025,1.8653604037552363
2031,AB,Sensors,Zr,static-2025,0.25478122802657177
2031,AB,Wiring,Cu,modelled,29157.467137799777
2031,CD,Motors,Ag_ppm,scaled,0.361301831725955
2031,CD,Motors,Al,scaled,26.652681580349252
2031,CD,Motors,As_ppm,scaled,0.007226062425182961
2031,CD,Motors,B,scaled,29.079624642272115
2031,CD,Motors,Bi_ppm,scaled,0.005056555290364998
2031,CD,Motors,C,scaled,6.34750601013104
2031,CD,Motors,Cd_ppm,scaled,0.0014480806011627368
2031,CD,Motors,Co,scaled,118.12021984542979
2031,CD,Motors,Cu,scaled,4336.497544830474
2031,CD,Motors,Dy,scaled,108.50049354557987
2031,CD,Motors,Fe,scaled,18400.610322685425
2031,CD,Motors,Fe_ppm,scaled,0.014461163853422486
2031,CD,Motors,Ga,scaled,1.3216510088528108
2031,CD,Motors,Mn,scaled,42.21757144075672
2031,CD,Motors,Mn_ppm,scaled,0.0007229861943017855
2031,CD,Motors,Nb,scaled,6.610336987994812
2031,CD,Motors,Nd,scaled,806.294727151508
2031,CD,Motors,Ni_ppm,scaled,0.014456470135659991
2031,CD,Motors,O_ppm,scaled,0.2999409596921415
2031,CD,Motors,P,scaled,5.034449624912036
2031,CD,Motors,P_ppm,scaled,0.004332697991965101
2031,CD,Motors,Pb_ppm,scaled,0.04337701816770515
2031,CD,Motors,Pr,scaled,13.226417614395299
2031,CD,Motors,S,scaled,2.909146586031004
2031,CD,Motors,S_ppm,scaled,0.021692404374802295
2031,CD,Motors,Sb_ppm,scaled,0.005780036769288437
2031,CD,Motors,Se_ppm,scaled,0.004332034999817039
2031,CD,Motors,Si,scaled,219.54320784617823
2031,CD,Motors,Sn_ppm,scaled,0.0028920961115931516
2031,CD,Motors,Tb,scaled,6.181429530703392
2031,CD,Motors,Te_ppm,scaled,0.002890508370350818
2031,CD,Motors,TotalMass,scaled,23992.82585058033
2031,CD,Motors,Zn_ppm,scaled,0.0014441210577912417
2031,CD,PCB,Ag,modelled,4.668908244142143
2031,CD,PCB,Al,modelled,95.52259239477712
2031,CD,PCB,Au,modelled,1.094876872218545
2031,CD,PCB,Cu,modelled,356.62178139884253
2031,CD,PCB,Fe,modelled,56.62172678825516
2031,CD,PCB,Ni,modelled,16.143014493238876
2031,CD,PCB,Pb,modelled,11.991635744664348
2031,CD,PCB,Pd,modelled,0.579206601959075
2031,CD,PCB,Sn,modelled,67.65359019233074
2031,CD,PCB,Zn,modelled,4.139303958870226
2031,CD,Sensors,Ag,static-2025,1.0040422937850013
2031,CD,Sensors,Al,static-2025,25.381163837861383
2031,CD,Sensors,As,static-2025,0.026235906125075287
2031,CD,Sensors,Au,static-2025,0.03360938020700168
2031,CD,Sensors,B,static-2025,0.10164592204704456
2031,CD,Sensors,Ba,static-2025,0.8387827210563901
2031,CD,Sensors,Co,static-2025,1.178163319714313
2031,CD,Sensors,Cr,static-2025,1.2955173016213009
2031,CD,Sensors,Cu,static-2025,98.95624584256456
2031,CD,Sensors,Dy,static-2025,0.07083661258543408
2031,CD,Sensors,Fe,static-2025,132.23534742709208
2031,CD,Sensors,Ga,static-2025,0.02625577518133533
2031,CD,Sensors,Ge,static-2025,0.0026980347746987984
2031,CD,Sensors,In,static-2025,0.13058781019089258
2031,CD,Sensors,Li,static-2025,0.005605205300557956
2031,CD,Sensors,Mn,static-2025,7.677327848828841
2031,CD,Sensors,Nd,static-2025,1.4848633834900868
2031,CD,Sensors,Ni,static-2025,7.979807828474516
2031,CD,Sensors,Pb,static-2025,5.101529133898619
2031,CD,Sensors,Pt,static-2025,0.004062999866960568
2031,CD,Sensors,Si,static-2025,7.165474084828744
2031,CD,Sensors,Sn,static-2025,1.252070944913973
2031,CD,Sensors,Ta,static-2025,0.059477643991652764
2031,CD,Sensors,Ti,static-2025,0.5473329813441806
2031,CD,Sensors,W,static-2025,0.012087559491846431
2031,CD,Sensors,Zn,static-2025,2.768695304709588
2031,CD,Sensors,Zr,static-2025,0.7652399562259045
2031,CD,Wiring,Cu,modelled,46272.04083105181
2031,EF,Motors,Ag_ppm,scaled,0.7766470445016448
2031,EF,Motors,Al,scaled,61.82728618610507
2031,EF,Motors,As_ppm,scaled,0.015528183761742542
2031,EF,Motors,B,scaled,62.28134507618662
2031,EF,Motors,Bi_ppm,scaled,0.010880153425077588
2031,EF,Motors,C,scaled,12.280895392643425
2031,EF,Motors,Cd_ppm,scaled,0.003105401144154021
2031,EF,Motors,Co,scaled,442.2121503225106
2031,EF,Motors,Cu,scaled,9327.318870715824
2031,EF,Motors,Dy,scaled,394.68697002476785
2031,EF,Motors,Fe,scaled,37433.48847365821
2031,EF,Motors,Fe_ppm,scaled,0.031059040755761137
2031,EF,Motors,Ga,scaled,2.8310257762130897
2031,EF,Motors,Mn,scaled,86.21516236741796
2031,EF,Motors,Mn_ppm,scaled,0.0015530087371598681
2031,EF,Motors,Nb,scaled,14.151228580892182
2031,EF,Motors,Nd,scaled,1726.9306029377833
2031,EF,Motors,Ni_ppm,scaled,0.031109643688384234
2031,EF,Motors,O_ppm,scaled,0.645266812850578
2031,EF,Motors,P,scaled,11.461428828205381
2031,EF,Motors,P_ppm,scaled,0.009324356008721234
2031,EF,Motors,Pb_ppm,scaled,0.09338965683225776
2031,EF,Motors,Pr,scaled,28.30407012091607
2031,EF,Motors,S,scaled,6.032497228736651
2031,EF,Motors,S_ppm,scaled,0.04664725690064399
2031,EF,Motors,Sb_ppm,scaled,0.012418739436401222
2031,EF,Motors,Se_ppm,scaled,0.009322430901663823
2031,EF,Motors,Si,scaled,498.5013501355384
2031,EF,Motors,Sn_ppm,scaled,0.006209735769259456
2031,EF,Motors,Tb,scaled,22.270078611991067
2031,EF,Motors,Te_ppm,scaled,0.006222651505062748
2031,EF,Motors,TotalMass,scaled,49533.576652599855
2031,EF,Motors,Zn_ppm,scaled,0.0031081022714518607
2031,EF,PCB,Ag,modelled,5.251631052047373
2031,EF,PCB,Al,modelled,110.12056543460876
2031,EF,PCB,Au,modelled,1.2931564647202434
2031,EF,PCB,Cu,modelled,408.2448126369009
2031,EF,PCB,Fe,modelled,67.04145292792616
2031,EF,PCB,Ni,modelled,19.588485722943968
2031,EF,PCB,Pb,modelled,13.577407207884464
2031,EF,PCB,Pd,modelled,0.69251595798639
2031,EF,PCB,Sn,modelled,80.12755837113247
2031,EF,PCB,Zn,modelled,4.822342381826138
2031,EF,Sensors,Ag,static-2025,1.369249576879546
2031,EF,Sensors,Al,static-2025,36.731700911020866
2031,EF,Sensors,As,static-2025,0.05561113929625286
2031,EF,Sensors,Au,static-2025,0.04665892216070073
2031,EF,Sensors,B,static-2025,0.17447940428973757
2031,EF,Sensors,Ba,static-2025,1.0964663126283016
2031,EF,Sensors,Co,static-2025,1.4022044867454229
2031,EF,Sensors,Cr,static-2025,1.915665449291962
2031,EF,Sensors,Cu,static-2025,118.03127420741843
2031,EF,Sensors,Dy,static-2025,0.11821409744431796
2031,EF,Sensors,Fe,static-2025,163.43714278526167
2031,EF,Sensors,Ga,static-2025,0.05562085055109532
2031,EF,Sensors,Ge,static-2025,0.004528987007663839
2031,EF,Sensors,In,static-2025,0.17015247696047545
2031,EF,Sensors,Li,static-2025,0.005599810035484773
2031,EF,Sensors,Mn,static-2025,9.309674165908516
2031,EF,Sensors,Nd,static-2025,2.6506784355151085
2031,EF,Sensors,Ni,static-2025,9.623795259359136
2031,EF,Sensors,Pb,static-2025,5.6643796772145105
2031,EF,Sensors,Pt,static-2025,0.005766053334719774
2031,EF,Sensors,Si,static-2025,10.145498927559395
2031,EF,Sensors,Sn,static-2025,1.6474297081739453
2031,EF,Sensors,Ta,static-2025,0.06570280287807932
2031,EF,Sensors,Ti,static-2025,0.6055172644148101
2031,EF,Sensors,W,static-2025,0.017740480479114293
2031,EF,Sensors,Zn,static-2025,3.243831445052524
2031,EF,Sensors,Zr,static-2025,0.8505679861196306
2031,EF,Wiring,Cu,modelled,65450.77561321537
2032,AB,Motors,Ag_ppm,scaled,0.1820010941783387
2032,AB,Motors,Al,scaled,12.606472012482365
2032,AB,Motors,As_ppm,scaled,0.0036417260819638837
2032,AB,Motors,B,scaled,14.573292649410295
2032,AB,Motors,Bi_ppm,scaled,0.0025495584021139545
2032,AB,Motors,C,scaled,3.5870208974723656
2032,AB,Motors,Cd_ppm,scaled,0.00072910677378965
2032,AB,Motors,Co,scaled,14.392577992024508
2032,AB,Motors,Cu,scaled,2184.1428530936932
2032,AB,Motors,Dy,scaled,13.19475746700903
2032,AB,Motors,Fe,scaled,9873.216715144683
2032,AB,Motors,Fe_ppm,scaled,0.007267615306677842
2032,AB,Motors,Ga,scaled,0.6626547912567538
2032,AB,Motors,Mn,scaled,22.84580358540176
2032,AB,Motors,Mn_ppm,scaled,0.0003642224422323972
2032,AB,Motors,Nb,scaled,3.312282915509245
2032,AB,Motors,Nd,scaled,404.0713930032576
2032,AB,Motors,Ni_ppm,scaled,0.007286776478369532
2032,AB,Motors,O_ppm,scaled,0.15095355520645276
2032,AB,Motors,P,scaled,2.4911187868356666
2032,AB,Motors,P_ppm,scaled,0.0021827767013419216
2032,AB,Motors,Pb_ppm,scaled,0.021809822774311757
2032,AB,Motors,Pr,scaled,6.62129536490504
2032,AB,Motors,S,scaled,1.5596304046838678
2032,AB,Motors,S_ppm,scaled,0.010926740187852573
2032,AB,Motors,Sb_ppm,scaled,0.00291098779214046
2032,AB,Motors,Se_ppm,scaled,0.002181415388358302
2032,AB,Motors,Si,scaled,105.52764607033758
2032,AB,Motors,Sn_ppm,scaled,0.0014557634648462861
2032,AB,Motors,Tb,scaled,0.5999002909961445
2032,AB,Motors,Te_ppm,scaled,0.0014567654893132451
2032,AB,Motors,TotalMass,scaled,12666.51214534498
2032,AB,Motors,Zn_ppm,scaled,0.000727598886734077
2032,AB,PCB,Ag,modelled,3.7351024900604224
2032,AB,PCB,Al,modelled,74.59101386206773
2032,AB,PCB,Au,modelled,0.7983543397065876
2032,AB,PCB,Cu,modelled,285.06609722119464
2032,AB,PCB,Fe,modelled,43.365969088656406
2032,AB,PCB,Ni,modelled,11.886668120755902
2032,AB,PCB,Pb,modelled,9.763826382219268
2032,AB,PCB,Pd,modelled,0.4165067488938285
2032,AB,PCB,Sn,modelled,50.27248390555154
2032,AB,PCB,Zn,modelled,3.257614802618443
2032,AB,Sensors,Ag,static-2025,0.6077818336270258
2032,AB,Sensors,Al,static-2025,10.173703779353087
2032,AB,Sensors,As,static-2025,0.02067735973759192
2032,AB,Sensors,Au,static-2025,0.024082010675859362
2032,AB,Sensors,B,static-2025,0.05084856572201221
2032,AB,Sensors,Ba,static-2025,0.4380401690028811
2032,AB,Sensors,Co,static-2025,0.9715128524708169
2032,AB,Sensors,Cr,static-2025,1.0707382127122949
2032,AB,Sensors,Cu,static-2025,69.394766208022
2032,AB,Sensors,Dy,static-2025,0.026571542728908305
2032,AB,Sensors,Fe,static-2025,91.17709780509851
2032,AB,Sensors,Ga,static-2025,0.020682616109586768
2032,AB,Sensors,Ge,static-2025,0.001501528016123206
2032,AB,Sensors,In,static-2025,0.051132857527050886
2032,AB,Sensors,Li,static-2025,0.0014008442446865545
2032,AB,Sensors,Mn,static-2025,5.275394133407557
2032,AB,Sensors,Nd,static-2025,0.6188924952737236
2032,AB,Sensors,Ni,static-2025,6.4484590776233865
2032,AB,Sensors,Pb,static-2025,1.6969392008835948
2032,AB,Sensors,Pt,static-2025,0.0017482981656576717
2032,AB,Sensors,Si,static-2025,4.699240316672317
2032,AB,Sensors,Sn,static-2025,0.8108822130844012
2032,AB,Sensors,Ta,static-2025,0.04184983640411805
2032,AB,Sensors,Ti,static-2025,0.18020926898566872
2032,AB,Sensors,W,static-2025,0.006421485657835426
2032,AB,Sensors,Zn,static-2025,1.8653604037552363
2032,AB,Sensors,Zr,static-2025,0.25478122802657177
2032,AB,Wiring,Cu,modelled,28452.054065518438
2032,CD,Motors,Ag_ppm,scaled,0.3641492995716411
2032,CD,Motors,Al,scaled,26.862734912874064
2032,CD,Motors,As_ppm,scaled,0.00728301198535634
2032,CD,Motors,B,scaled,29.308805036232304
2032,CD,Motors,Bi_ppm,scaled,0.005096406675923899
2032,CD,Motors,C,scaled,6.397531550211492
2032,CD,Motors,Cd_ppm,scaled,0.0014594931172025123
2032,CD,Motors,Co,scaled,119.05114102656111
2032,CD,Motors,Cu,scaled,4370.674059416117
2032,CD,Motors,Dy,scaled,109.35560038280856
2032,CD,Motors,Fe,scaled,18545.627982807855
2032,CD,Motors,Fe_ppm,scaled,0.014575134211355938
2032,CD,Motors,Ga,scaled,1.3320671164406115
2032,CD,Motors,Mn,scaled,42.55029374284483
2032,CD,Motors,Mn_ppm,scaled,0.0007286841447697222
2032,CD,Motors,Nb,scaled,6.6624339340095835
2032,CD,Motors,Nd,scaled,812.6492432599446
2032,CD,Motors,Ni_ppm,scaled,0.014570403501778757
2032,CD,Motors,O_ppm,scaled,0.30230483433470196
2032,CD,Motors,P,scaled,5.07412679277798
2032,CD,Motors,P_ppm,scaled,0.004366844561768675
2032,CD,Motors,Pb_ppm,scaled,0.043718878223836743
2032,CD,Motors,Pr,scaled,13.33065677280392
2032,CD,Motors,S,scaled,2.9320739576486323
2032,CD,Motors,S_ppm,scaled,0.021863365102174754
2032,CD,Motors,Sb_ppm,scaled,0.005825590008719329
2032,CD,Motors,Se_ppm,scaled,0.004366176344491213
2032,CD,Motors,Si,scaled,221.2734571009203
2032,CD,Motors,Sn_ppm,scaled,0.002914889106151346
2032,CD,Motors,Tb,scaled,6.230146199935235
2032,CD,Motors,Te_ppm,scaled,0.0029132888517088627
2032,CD,Motors,TotalMass,scaled,24181.91650592053
2032,CD,Motors,Zn_ppm,scaled,0.0014555023681424655
2032,CD,PCB,Ag,modelled,4.666319053737381
2032,CD,PCB,Al,modelled,95.45134209085082
2032,CD,PCB,Au,modelled,1.09387253077757
2032,CD,PCB,Cu,modelled,356.27433358889795
2032,CD,PCB,Fe,modelled,56.551705657395
2032,CD,PCB,Ni,modelled,16.120266246091326
2032,CD,PCB,Pb,modelled,11.982962383187678
2032,CD,PCB,Pd,modelled,0.5785712333073106
2032,CD,PCB,Sn,modelled,67.56682816375285
2032,CD,PCB,Zn,modelled,4.135300685692523
2032,CD,Sensors,Ag,static-2025,1.0040422937850013
2032,CD,Sensors,Al,static-2025,25.381163837861383
2032,CD,Sensors,As,static-2025,0.026235906125075287
2032,CD,Sensors,Au,static-2025,0.03360938020700168
2032,CD,Sensors,B,static-2025,0.10164592204704456
2032,CD,Sensors,Ba,static-2025,0.8387827210563901
2032,CD,Sensors,Co,static-2025,1.178163319714313
2032,CD,Sensors,Cr,static-2025,1.2955173016213009
2032,CD,Sensors,Cu,static-2025,98.95624584256456
2032,CD,Sensors,Dy,static-2025,0.07083661258543408
2032,CD,Sensors,Fe,static-2025,132.23534742709208
2032,CD,Sensors,Ga,static-2025,0.02625577518133533
2032,CD,Sensors,Ge,static-2025,0.0026980347746987984
2032,CD,Sensors,In,static-2025,0.13058781019089258
2032,CD,Sensors,Li,static-2025,0.005605205300557956
2032,CD,Sensors,Mn,static-2025,7.677327848828841
2032,CD,Sensors,Nd,static-2025,1.4848633834900868
2032,CD,Sensors,Ni,static-2025,7.979807828474516
2032,CD,Sensors,Pb,static-2025,5.101529133898619
2032,CD,Sensors,Pt,static-2025,0.004062999866960568
2032,CD,Sensors,Si,static-2025,7.165474084828744
2032,CD,Sensors,Sn,static-2025,1.252070944913973
2032,CD,Sensors,Ta,static-2025,0.059477643991652764
2032,CD,Sensors,Ti,static-2025,0.5473329813441806
2032,CD,Sensors,W,static-2025,0.012087559491846431
2032,CD,Sensors,Zn,static-2025,2.768695304709588
2032,CD,Sensors,Zr,static-2025,0.7652399562259045
2032,CD,Wiring,Cu,modelled,44777.72064196636
2032,EF,Motors,Ag_ppm,scaled,0.7811387825666666
2032,EF,Motors,Al,scaled,62.18486428645994
2032,EF,Motors,As_ppm,scaled,0.015617991010192227
2032,EF,Motors,B,scaled,62.641549226063965
2032,EF,Motors,Bi_ppm,scaled,0.010943078790774509
2032,EF,Motors,C,scaled,12.351921949299008
2032,EF,Motors,Cd_ppm,scaled,0.0031233612312040002
2032,EF,Motors,Co,scaled,444.7696842273661
2032,EF,Motors,Cu,scaled,9381.26341800123
2032,EF,Motors,Dy,scaled,396.96964205652193
2032,EF,Motors,Fe,scaled,37649.98504861342
2032,EF,Motors,Fe_ppm,scaled,0.031238670713298975
2032,EF,Motors,Ga,scaled,2.8473990133638654
2032,EF,Motors,Mn,scaled,86.71378774599809
2032,EF,Motors,Mn_ppm,scaled,0.0015619905629575682
2032,EF,Motors,Nb,scaled,14.233072209260595
2032,EF,Motors,Nd,scaled,1736.918305820042
2032,EF,Motors,Ni_ppm,scaled,0.03128956630797528
2032,EF,Motors,O_ppm,scaled,0.6489987133656132
2032,EF,Motors,P,scaled,11.527716000108834
2032,EF,Motors,P_ppm,scaled,0.009378283420294741
2032,EF,Motors,Pb_ppm,scaled,0.09392977589849583
2032,EF,Motors,Pr,scaled,28.46776670620179
2032,EF,Motors,S,scaled,6.067386175551407
2032,EF,Motors,S_ppm,scaled,0.04691704130391037
2032,EF,Motors,Sb_ppm,scaled,0.01249056321406314
2032,EF,Motors,Se_ppm,scaled,0.009376347179380953
2032,EF,Motors,Si,scaled,501.3844326190433
2032,EF,Motors,Sn_ppm,scaled,0.006245649775146658
2032,EF,Motors,Tb,scaled,22.398877608292786
2032,EF,Motors,Te_ppm,scaled,0.006258640209106024
2032,EF,Motors,TotalMass,scaled,49820.0540857174
2032,EF,Motors,Zn_ppm,scaled,0.003126077980471161
2032,EF,PCB,Ag,modelled,5.24796155950954
2032,EF,PCB,Al,modelled,110.0190611413708
2032,EF,PCB,Au,modelled,1.2917258762778947
2032,EF,PCB,Cu,modelled,407.7428450307988
2032,EF,PCB,Fe,modelled,66.94115456403581
2032,EF,PCB,Ni,modelled,19.55609841199218
2032,EF,PCB,Pb,modelled,13.565118421221229
2032,EF,PCB,Pd,modelled,0.6916137461399955
2032,EF,PCB,Sn,modelled,80.00229018989765
2032,EF,PCB,Zn,modelled,4.816679524688287
2032,EF,Sensors,Ag,static-2025,1.369249576879546
2032,EF,Sensors,Al,static-2025,36.731700911020866
2032,EF,Sensors,As,static-2025,0.05561113929625286
2032,EF,Sensors,Au,static-2025,0.04665892216070073
2032,EF,Sensors,B,static-2025,0.17447940428973757
2032,EF,Sensors,Ba,static-2025,1.0964663126283016
2032,EF,Sensors,Co,static-2025,1.4022044867454229
2032,EF,Sensors,Cr,static-2025,1.915665449291962
2032,EF,Sensors,Cu,static-2025,118.03127420741843
2032,EF,Sensors,Dy,static-2025,0.11821409744431796
2032,EF,Sensors,Fe,static-2025,163.43714278526167
2032,EF,Sensors,Ga,static-2025,0.05562085055109532
2032,EF,Sensors,Ge,static-2025,0.004528987007663839
2032,EF,Sensors,In,static-2025,0.17015247696047545
2032,EF,Sensors,Li,static-2025,0.005599810035484773
2032,EF,Sensors,Mn,static-2025,9.309674165908516
2032,EF,Sensors,Nd,static-2025,2.6506784355151085
2032,EF,Sensors,Ni,static-2025,9.623795259359136
2032,EF,Sensors,Pb,static-2025,5.6643796772145105
2032,EF,Sensors,Pt,static-2025,0.005766053334719774
2032,EF,Sensors,Si,static-2025,10.145498927559395
2032,EF,Sensors,Sn,static-2025,1.6474297081739453
2032,EF,Sensors,Ta,static-2025,0.06570280287807932
2032,EF,Sensors,Ti,static-2025,0.6055172644148101
2032,EF,Sensors,W,static-2025,0.017740480479114293
2032,EF,Sensors,Zn,static-2025,3.243831445052524
2032,EF,Sensors,Zr,static-2025,0.8505679861196306
2032,EF,Wiring,Cu,modelled,64066.370541713244
2033,AB,Motors,Ag_ppm,scaled,0.18374661724361663
2033,AB,Motors,Al,scaled,12.727377261810188
2033,AB,Motors,As_ppm,scaled,0.003676652887773432
2033,AB,Motors,B,scaled,14.713061141305541
2033,AB,Motors,Bi_ppm,scaled,0.002574010524323738
2033,AB,Motors,C,scaled,3.621423040714629
2033,AB,Motors,Cd_ppm,scaled,0.0007360994388417246
2033,AB,Motors,Co,scaled,14.530613298720374
2033,AB,Motors,Cu,scaled,2205.090374014646
2033,AB,Motors,Dy,scaled,13.321304802361002
2033,AB,Motors,Fe,scaled,9967.908055230175
2033,AB,Motors,Fe_ppm,scaled,0.007337317031300127
2033,AB,Motors,Ga,scaled,0.6690101333917972
2033,AB,Motors,Mn,scaled,23.064911482984247
2033,AB,Motors,Mn_ppm,scaled,0.00036771560075805714
2033,AB,Motors,Nb,scaled,3.3440501213815463
2033,AB,Motors,Nd,scaled,407.94673199333556
2033,AB,Motors,Ni_ppm,scaled,0.007356661972585602
2033,AB,Motors,O_ppm,scaled,0.15240130975753463
2033,AB,Motors,P,scaled,2.5150104305667096
2033,AB,Motors,P_ppm,scaled,0.0022037111198724506
2033,AB,Motors,Pb_ppm,scaled,0.022018994861293176
2033,AB,Motors,Pr,scaled,6.684798410497362
2033,AB,Motors,S,scaled,1.5745883963210876
2033,AB,Motors,S_ppm,scaled,0.011031535585442363
2033,AB,Motors,Sb_ppm,scaled,0.002938906285470751
2033,AB,Motors,Se_ppm,scaled,0.002202336750905719
2033,AB,Motors,Si,scaled,106.53973306394525
2033,AB,Motors,Sn_ppm,scaled,0.0014697252968723516
2033,AB,Motors,Tb,scaled,0.605653771762445
2033,AB,Motors,Te_ppm,scaled,0.0014707369314838374
2033,AB,Motors,TotalMass,scaled,12787.993223281017
2033,AB,Motors,Zn_ppm,scaled,0.0007345770900509229
2033,AB,PCB,Ag,modelled,3.7349638287852134
